latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
35.11194,-120.17522,354.88,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,316.74,17.34,D
35.10814,-120.19563,346.38,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,303.68,197.23,D
35.10518,-120.21153,350.84,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,305.74,27.46,D
35.10716,-120.20088,367,0.47,0.4,2025-08-04,2046,N,VIIRS,l,2.0NRT,349.45,197.23,D
35.11553,-120.17631,349.32,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,307.07,17.34,D
35.11266,-120.1917,344.84,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,302.81,12.71,D
35.11171,-120.19685,344.6,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,315.69,197.23,D
35.10874,-120.21281,343.33,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,302.09,27.46,D
35.11074,-120.20206,367,0.47,0.4,2025-08-04,2046,N,VIIRS,l,2.0NRT,359.44,197.23,D
35.10974,-120.20744,367,0.47,0.4,2025-08-04,2046,N,VIIRS,l,2.0NRT,327.33,27.46,D
35.1143,-120.20329,367,0.47,0.4,2025-08-04,2046,N,VIIRS,h,2.0NRT,360.02,132.93,D
35.1172,-120.18768,339.51,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,303.51,180.71,D
35.11526,-120.19809,355.5,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,305.75,132.93,D
35.11979,-120.19418,367,0.47,0.4,2025-08-04,2046,N,VIIRS,h,2.0NRT,346.43,180.71,D
35.11882,-120.19938,354.65,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,312.08,132.93,D
35.11099,-120.19928,367,0.47,0.4,2025-08-04,2046,N,VIIRS,h,2.0NRT,327.05,124.4,D
33.40725,-117.40733,367,0.4,0.37,2025-08-04,2046,N,VIIRS,h,2.0NRT,317.5,9.02,D
33.41881,-117.40082,347.54,0.4,0.37,2025-08-04,2046,N,VIIRS,l,2.0NRT,322.34,8.91,D
33.56481,-116.52824,347.22,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,320.44,7.89,D
33.56415,-116.5324,352.73,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,324.9,7.89,D
33.56944,-116.52071,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,359.54,132.88,D
33.56878,-116.52486,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,360.94,132.88,D
33.56812,-116.52901,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,358.88,58.55,D
33.56745,-116.53315,350.92,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,324.65,58.55,D
33.42554,-117.40233,338.99,0.4,0.37,2025-08-04,2046,N,VIIRS,l,2.0NRT,313.72,4.41,D
33.5701,-116.51658,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,368.96,310.12,D
33.57208,-116.52562,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,346.85,132.88,D
33.57407,-116.51324,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,342.93,310.12,D
33.57341,-116.51737,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,373.17,310.12,D
33.57275,-116.52151,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,372.88,132.88,D
33.57677,-116.51324,343.94,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,307.44,16.91,D
33.57611,-116.51736,356.18,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,312.15,16.91,D
33.57545,-116.52145,353.85,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,314.62,20.12,D
34.32124,-116.89107,340.08,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,309.39,5.08,D
34.31987,-116.89952,342.57,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,314.07,7.7,D
34.31918,-116.90379,356.44,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,330.84,33.41,D
34.32317,-116.90033,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,353.41,99.85,D
34.32249,-116.90456,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,348.61,48.14,D
34.32521,-116.88775,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,333.83,212.05,D
34.32454,-116.89191,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,382.55,212.05,D
34.32385,-116.8961,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,368.54,99.85,D
34.32715,-116.89695,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,354.8,99.85,D
34.32647,-116.90116,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,357.83,99.85,D
34.32782,-116.89278,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,356.84,212.05,D
34.32579,-116.90536,367,0.39,0.36,2025-08-04,2046,N,VIIRS,l,2.0NRT,332.37,48.14,D
34.32977,-116.90199,367,0.39,0.36,2025-08-04,2046,N,VIIRS,h,2.0NRT,310.88,19.9,D
34.33043,-116.89786,352.74,0.39,0.36,2025-08-04,2046,N,VIIRS,n,2.0NRT,304.26,19.9,D
34.97314,-119.93028,367,0.46,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,343.38,142.75,D
34.97225,-119.93505,356,0.46,0.39,2025-08-04,2046,N,VIIRS,n,2.0NRT,327.57,43.24,D
34.97578,-119.9362,355.2,0.46,0.39,2025-08-04,2046,N,VIIRS,n,2.0NRT,323.58,43.24,D
34.97667,-119.93144,367,0.46,0.39,2025-08-04,2046,N,VIIRS,l,2.0NRT,329.62,142.75,D
34.98022,-119.93258,367,0.46,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,320.43,39.02,D
34.98731,-119.93478,367,0.46,0.39,2025-08-04,2046,N,VIIRS,l,2.0NRT,329.02,102.26,D
34.99087,-119.93585,367,0.46,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,337.43,102.26,D
34.99442,-119.93694,367,0.46,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,313.36,23.62,D
34.99797,-119.93801,367,0.46,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,316.2,23.62,D
34.98831,-119.98969,367,0.47,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,313.6,82.03,D
34.99186,-119.9908,367,0.47,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,309.85,228.82,D
34.99096,-119.99566,367,0.47,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,299.55,228.82,D
34.99628,-119.98728,367,0.47,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,365.74,683.21,D
34.99542,-119.99191,367,0.47,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,361.87,228.82,D
34.97868,-120.08139,367,0.47,0.4,2025-08-04,2046,N,VIIRS,h,2.0NRT,315.23,42.52,D
34.99452,-119.99671,367,0.47,0.39,2025-08-04,2046,N,VIIRS,l,2.0NRT,335.21,228.82,D
34.97962,-120.07635,367,0.47,0.4,2025-08-04,2046,N,VIIRS,l,2.0NRT,326.5,42.52,D
34.99895,-119.99316,367,0.47,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,347.58,183.23,D
34.99807,-119.99789,367,0.47,0.39,2025-08-04,2046,N,VIIRS,h,2.0NRT,357.21,183.23,D
34.98326,-120.07712,367,0.47,0.4,2025-08-04,2046,N,VIIRS,h,2.0NRT,343.98,71.01,D
34.98729,-120.05555,355.17,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,308.03,58.75,D
34.98624,-120.06117,352.01,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,304.86,58.75,D
34.9842,-120.07211,342.3,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,308.25,53.22,D
34.9823,-120.08218,356.26,0.47,0.4,2025-08-04,2046,N,VIIRS,n,2.0NRT,315.54,71.01,D
35.00065,-119.98402,367,0.47,0.39,2025-08-04,2046,N,VIIRS,l,2.0NRT,325.81,434.16,D
38.44672,-121.79335,335.61,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,309.16,11.2,D
39.11196,-122.20193,339.86,0.49,0.41,2025-08-04,2049,N,VIIRS,n,2.0NRT,313.45,6.6,D
39.11377,-122.19895,338.62,0.49,0.41,2025-08-04,2049,N,VIIRS,n,2.0NRT,310.2,5.64,D
39.35915,-122.1016,343.99,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,307.68,9.4,D
39.36185,-122.09873,346.28,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,303.93,4.87,D
39.36075,-122.10428,331.41,0.49,0.4,2025-08-04,2049,N,VIIRS,l,2.0NRT,306.3,4.87,D
39.48017,-122.02548,348.11,0.48,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,307.87,9.75,D
39.47924,-122.0218,340.83,0.48,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,307.59,7.92,D
39.47816,-122.02728,336.25,0.48,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,310.69,6.82,D
39.71074,-121.85,337.56,0.47,0.4,2025-08-04,2049,N,VIIRS,l,2.0NRT,310.71,4.92,D
41.22498,-116.82354,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,328.55,8.49,D
41.22431,-116.8282,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,325.6,8.49,D
41.22364,-116.83285,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,326.43,17.12,D
41.2276,-116.82915,352.81,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,325.6,12.76,D
41.22828,-116.82447,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,325.37,12.76,D
41.2354,-116.81032,354.79,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,330.18,36.9,D
41.23475,-116.81503,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,326.49,22.94,D
41.23872,-116.8112,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,350.07,36.9,D
41.23605,-116.83012,353.25,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,324.31,44.63,D
41.23938,-116.80652,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,336.16,36.9,D
41.23805,-116.81595,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,338.29,22.94,D
41.24269,-116.80741,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,364.12,87.45,D
41.24202,-116.81212,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,351.38,87.45,D
41.23935,-116.83102,354.78,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,321.77,34.41,D
41.24599,-116.80831,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,369.95,87.45,D
41.24666,-116.80358,350.71,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,309.4,62.73,D
41.23938,-116.87915,356.77,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,314.42,32.28,D
41.24004,-116.87445,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,326.12,32.28,D
41.24335,-116.87526,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,356.1,32.28,D
41.24269,-116.87994,356.32,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,343.3,32.28,D
41.24667,-116.87607,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,332.98,70.11,D
41.24669,-116.92389,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,339.46,75.61,D
41.24799,-116.91488,355.94,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,322.38,30.57,D
41.25794,-116.86916,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,314.11,82.4,D
41.25131,-116.91559,355.8,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,338.64,30.57,D
41.25066,-116.92012,354.45,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,328.35,30.57,D
41.25001,-116.92464,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,343.67,75.61,D
41.24936,-116.92919,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,336.77,75.61,D
41.25463,-116.91632,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,319.51,14.81,D
41.25202,-116.93455,355.17,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,315.77,25.26,D
41.25398,-116.92088,353.09,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,325.36,14.81,D
41.26853,-116.84301,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,341.52,154.58,D
41.26787,-116.84763,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,364.6,154.58,D
41.25729,-116.92169,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,325.54,14.81,D
41.25533,-116.93535,349.24,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,316.08,25.26,D
41.26655,-116.85691,350.48,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,331.57,55.88,D
41.26789,-116.87151,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,330.76,61.44,D
41.27052,-116.85307,354.57,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,318.83,44,D
41.27584,-116.86392,354.25,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,314.53,15.75,D
41.27982,-116.86011,356.47,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,322.66,32.33,D
41.28313,-116.8609,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,316.8,88.72,D
41.28247,-116.86553,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,337.38,70.58,D
41.27579,-116.9122,352.65,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,330.96,75.34,D
41.28711,-116.85708,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,349.81,88.72,D
41.28645,-116.86171,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,348.65,88.72,D
41.28579,-116.86634,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,354.85,70.58,D
41.2791,-116.91305,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,374.39,75.34,D
41.27842,-116.91779,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,332.28,75.34,D
41.27978,-116.90832,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,336.09,125.63,D
41.28977,-116.86252,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,361.56,202.6,D
41.2891,-116.86716,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,351.14,243.02,D
41.28241,-116.91388,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,350.26,139.06,D
41.29308,-116.86332,355.25,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,295.38,202.6,D
41.28904,-116.91549,350.84,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,325.35,59.49,D
41.28767,-116.92494,350.2,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,331.23,81.22,D
41.29168,-116.92098,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,338.14,59.49,D
41.29099,-116.9257,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,354.26,81.22,D
41.29031,-116.93042,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,336.79,81.22,D
41.29235,-116.91628,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,332.6,59.49,D
41.29432,-116.92646,356.95,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,313.57,35.15,D
41.29499,-116.92176,354.29,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,338.85,36.45,D
41.29562,-116.94124,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,330.92,49.19,D
41.29831,-116.92254,350.75,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,317.49,36.45,D
41.29629,-116.93658,353.33,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,317.76,49.19,D
41.2996,-116.93742,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,352.8,128.87,D
41.30291,-116.93823,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,345.17,128.87,D
41.30159,-116.94741,356.49,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,291.94,16.93,D
41.30225,-116.94284,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,341.03,128.87,D
41.3049,-116.94822,356.54,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,298.48,5.39,D
41.32159,-116.85603,354.42,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,312.24,10.1,D
41.32687,-116.84309,335.75,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,300.3,2.56,D
41.32622,-116.84766,348.48,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,305.15,6.07,D
41.32557,-116.85224,354.55,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,307.81,6.07,D
41.32491,-116.85685,339.17,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,306.83,8.88,D
41.32425,-116.86147,354.21,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,313.47,8.88,D
41.31749,-116.9561,356.28,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,313.36,14.38,D
41.31682,-116.96069,356.35,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,317.69,25.25,D
41.3221,-116.94778,351.81,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,318.58,19.13,D
41.32079,-116.95692,350.02,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,317.03,14.38,D
41.3266,-116.95667,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,327.55,36.01,D
41.32925,-116.96208,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,325.19,10.03,D
41.34114,-116.97478,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,354.76,57.81,D
41.34446,-116.97557,355.32,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,335.72,57.81,D
41.3438,-116.98017,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,330.4,57.81,D
41.34843,-116.97176,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,317.27,38.31,D
41.34777,-116.97635,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,363.8,57.05,D
41.34711,-116.98093,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,326.69,57.05,D
41.35241,-116.96792,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,351.01,38.31,D
41.35175,-116.97255,353.29,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,331.32,38.31,D
41.35109,-116.97713,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,330.57,57.05,D
41.35043,-116.98173,367,0.39,0.36,2025-08-04,2049,N,VIIRS,l,2.0NRT,326.04,57.05,D
41.35572,-116.96873,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,349.48,168.66,D
41.35506,-116.97334,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,361.15,168.66,D
41.3544,-116.97792,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,337.88,71.78,D
41.36037,-116.96019,350.3,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,317.18,28.83,D
41.36235,-116.97032,367,0.39,0.36,2025-08-04,2049,N,VIIRS,h,2.0NRT,324.99,15.32,D
41.36567,-116.97108,353.93,0.39,0.36,2025-08-04,2049,N,VIIRS,n,2.0NRT,320.35,15.32,D
41.29048,-122.98844,343.98,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,301.21,9.75,D
41.29288,-122.9958,355.82,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,301.4,31.45,D
41.29187,-123.00086,346.33,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,306.26,31.45,D
41.29446,-123.00738,367,0.49,0.4,2025-08-04,2049,N,VIIRS,h,2.0NRT,303.3,22.91,D
41.29754,-122.99191,331.18,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,292.16,5.68,D
41.29648,-122.99724,349.73,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,297.5,31.45,D
41.30004,-122.99886,348.96,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,296.84,157.46,D
41.30719,-123.00191,336.07,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,301.65,79.59,D
41.30957,-123.00944,350.09,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,300.01,79.59,D
41.30845,-123.01508,328.66,0.49,0.4,2025-08-04,2049,N,VIIRS,n,2.0NRT,296.68,6.38,D
41.29725,-122.99264,321.98,0.59,0.7,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.59,3.72,N
41.35318,-116.84624,346.83,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,285.25,17.52,N
41.35266,-116.83838,340.28,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.64,8.8,N
41.35219,-116.83131,335.32,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.96,8.8,N
41.34905,-116.78472,326.49,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.62,2.96,N
41.34995,-116.79801,296.55,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,279.82,1.43,N
41.34861,-116.77809,300.9,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.8,2.96,N
41.34816,-116.77143,308.39,0.56,0.51,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.8,1.41,N
41.3477,-116.76475,295.36,0.56,0.51,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.49,1.41,N
41.35365,-116.84563,350.39,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,285.44,12.92,N
41.35308,-116.83783,338.94,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,285.81,12.92,N
41.35257,-116.83085,322.98,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.81,4.44,N
41.34917,-116.78428,327.14,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.48,4.31,N
41.34869,-116.77764,301.57,0.56,0.51,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.81,2.02,N
41.3482,-116.771,309.34,0.56,0.51,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.15,2.02,N
41.34887,-116.84623,320.32,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,280.53,3.56,N
41.34831,-116.83855,330.79,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.58,3.56,N
41.34777,-116.83118,341.26,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.06,5.75,N
41.34727,-116.82431,308.08,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,279.82,5.75,N
41.34678,-116.81757,317.61,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,280.59,4.11,N
41.34582,-116.80432,302.87,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,280.59,2.09,N
41.34407,-116.84674,295.98,0.56,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,279.11,3.56,N
41.33552,-116.86226,306.9,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.79,1.49,N
41.30306,-116.95184,315.59,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.16,2.79,N
41.29234,-116.86682,297.84,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,280,1.38,N
41.28226,-116.86069,299.9,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,278.38,2.29,N
41.27744,-116.93161,330.93,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.68,4.48,N
41.277,-116.92509,320.04,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.63,4.48,N
41.27787,-116.93792,306.23,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,285.94,2.52,N
41.27229,-116.92715,299.78,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,282.97,4.48,N
41.26852,-116.94343,322.89,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.1,6.38,N
41.26805,-116.93633,338.04,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.94,5.53,N
41.26334,-116.93847,328.07,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,288.4,5.53,N
41.26382,-116.94564,311.47,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.39,6.38,N
41.25907,-116.94722,340.22,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,290.3,35.91,N
41.25859,-116.93997,319.97,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,287.05,5.52,N
41.25475,-116.95539,338.89,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,291.8,35.91,N
41.25429,-116.94839,352.27,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,306.21,35.91,N
41.2538,-116.94101,327,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,288.36,5.52,N
41.27837,-116.92523,324.08,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,284.51,2.56,N
41.27885,-116.93161,309.48,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,285.45,4.31,N
41.27367,-116.92712,320.88,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.26,2.56,N
41.27416,-116.93379,303.48,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,283.72,4.31,N
41.27316,-116.92015,298.72,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,281.67,2.56,N
41.26949,-116.93623,336.31,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,286.51,6.58,N
41.2648,-116.93844,337.44,0.57,0.52,2025-08-05,0905,N,VIIRS,n,2.0NRT,289.27,6.58,N
